user_id,age,gender,height,start_weight,goal,activity_level,gym_days_target,tdee,calorie_target,protein_target,base_adherence,week,weight,avg_daily_calories,avg_daily_protein,gym_days,adherence_score,weight_change,end_weight
user_13,31,M,171,91,weight_loss,moderate,4,2834.6,2356.6,163.8,0.51,14,86.0,2208.6,131.1,1,0.46,-0.48,86.0
user_13,31,M,171,91,weight_loss,moderate,4,2834.6,2356.6,163.8,0.51,15,85.9,2730.6,146.3,2,0.56,-0.07,85.9
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,1,94.0,2768.5,106.1,2,0.73,0.0,94.0
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,2,94.2,2564.5,140.4,1,0.58,0.16,94.2
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,3,94.4,2665.5,140.2,1,0.5,0.17,94.4
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,4,94.1,2514.5,120.6,1,0.5,-0.26,94.1
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,5,93.7,2248.5,120.1,1,0.53,-0.45,93.7
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,6,93.7,2656.5,131.8,1,0.54,0.02,93.7
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,7,93.4,2285.5,105.2,1,0.59,-0.29,93.4
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,8,93.2,2186.5,129.1,1,0.63,-0.17,93.2
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,9,92.9,2404.5,118.8,1,0.66,-0.31,92.9
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,10,92.7,2476.5,114.0,1,0.58,-0.19,92.7
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,11,92.7,2509.5,139.4,1,0.52,-0.02,92.7
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,12,92.9,2590.5,123.4,1,0.41,0.17,92.9
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,13,92.8,2234.5,104.6,1,0.54,-0.13,92.8
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,14,92.5,2517.5,126.2,1,0.57,-0.28,92.5
user_14,49,M,168,94,weight_loss,moderate,3,2712.5,2384.5,169.2,0.6,15,92.1,2339.5,128.9,1,0.66,-0.41,92.1
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,1,71.8,2428.8,153.1,2,0.81,0.71,71.8
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,2,72.4,2376.8,146.2,2,0.86,0.48,72.4
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,3,72.6,2341.8,126.9,1,0.55,0.07,72.6
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,4,73.1,2480.8,136.7,1,0.62,0.38,73.1
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,5,73.6,2567.8,111.2,1,0.53,0.52,73.6
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,6,74.1,2323.8,121.9,1,0.53,0.48,74.1
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,7,74.5,2208.8,147.2,2,0.79,0.29,74.5
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,8,75.4,2766.8,129.8,2,0.69,0.76,75.4
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,9,76.3,2762.8,106.6,1,0.66,0.88,76.3
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,10,76.9,2384.8,131.7,2,0.69,0.54,76.9
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,11,77.2,2424.8,100.9,2,0.73,0.26,77.2
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,12,77.5,2401.8,157.3,2,0.83,0.2,77.5
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,13,77.9,2637.8,119.3,1,0.59,0.41,77.9
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,14,78.9,2623.8,156.1,2,0.78,0.89,78.9
user_15,24,F,170,71,muscle_gain,light,3,2050.8,2383.8,156.2,0.71,15,79.7,2736.8,113.8,1,0.58,0.79,79.7
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,1,76.2,1567.6,128.3,2,0.8,-0.76,76.2
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,2,75.9,1585.6,149.8,2,0.81,-0.34,75.9
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,3,75.5,1796.6,107.9,1,0.55,-0.41,75.5
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,4,74.6,1513.6,97.9,1,0.56,-0.87,74.6
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,5,74.5,1960.6,86.1,1,0.59,-0.12,74.5
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,6,74.2,2005.6,111.4,1,0.55,-0.32,74.2
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,7,74.2,1785.6,111.0,2,0.68,-0.03,74.2
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,8,73.7,1652.6,124.6,2,0.72,-0.48,73.7
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,9,73.2,1885.6,123.0,1,0.66,-0.47,73.2
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,10,72.6,1754.6,105.4,2,0.73,-0.59,72.6
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,11,72.0,1455.6,97.6,1,0.61,-0.56,72.0
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,12,71.8,1985.6,92.9,2,0.72,-0.2,71.8
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,13,71.6,1691.6,105.6,1,0.62,-0.24,71.6
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,14,71.4,1849.6,86.9,1,0.48,-0.15,71.4
user_16,37,F,162,77,weight_loss,moderate,3,2226.6,1644.6,138.6,0.69,15,71.3,1903.6,115.7,1,0.57,-0.13,71.3
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,1,52.2,1942.4,48.6,1,0.57,0.2,52.2
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,2,52.4,1910.4,50.4,1,0.64,0.2,52.4
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,3,52.2,1657.4,62.8,1,0.5,-0.17,52.2
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,4,52.4,1604.4,65.3,1,0.55,0.2,52.4
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,5,52.5,1700.4,52.4,0,0.47,0.06,52.5
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,6,52.7,1619.4,62.9,1,0.53,0.22,52.7
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,7,52.3,1468.4,50.3,1,0.66,-0.39,52.3
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,8,52.5,2039.4,47.0,1,0.58,0.22,52.5
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,9,52.4,1727.4,61.6,1,0.68,-0.12,52.4
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,10,52.2,1625.4,56.9,1,0.67,-0.21,52.2
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,11,52.7,1842.4,50.6,1,0.68,0.47,52.7
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,12,52.6,1578.4,46.3,1,0.56,-0.05,52.6
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,13,53.1,2041.4,45.4,1,0.56,0.55,53.1
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,14,53.4,2004.4,54.7,1,0.62,0.31,53.4
user_17,30,F,160,52,maintenance,light,2,1662.4,1662.4,72.8,0.6,15,53.4,1504.4,57.2,1,0.7,-0.01,53.4
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,1,96.1,3205.8,144.2,3,0.6,0.06,96.1
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,2,95.8,2941.8,135.8,2,0.58,-0.32,95.8
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,3,95.6,2787.8,107.5,2,0.51,-0.16,95.6
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,4,95.2,2951.8,139.6,2,0.48,-0.45,95.2
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,5,95.3,3240.8,145.9,2,0.52,0.15,95.3
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,6,95.2,3108.8,131.0,2,0.49,-0.09,95.2
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,7,95.2,3262.8,137.6,2,0.54,0.01,95.2
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,8,95.2,3214.8,112.8,3,0.61,0.03,95.2
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,9,95.0,2871.8,125.3,3,0.69,-0.23,95.0
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,10,95.2,3279.8,133.9,2,0.52,0.22,95.2
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,11,95.1,2753.8,120.5,3,0.65,-0.13,95.1
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,12,94.7,3026.8,107.0,2,0.56,-0.39,94.7
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,13,94.8,3083.8,127.2,2,0.43,0.14,94.8
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,14,94.7,3198.8,111.5,2,0.44,-0.07,94.7
user_18,41,M,179,96,weight_loss,active,5,3240.8,2889.8,172.8,0.61,15,94.5,2915.8,123.2,3,0.67,-0.24,94.5
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,1,100.3,2778.5,161.2,3,0.74,-0.66,100.3
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,2,100.1,2877.5,126.3,3,0.66,-0.23,100.1
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,3,99.9,2786.5,124.3,2,0.57,-0.21,99.9
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,4,99.7,2989.5,134.2,2,0.54,-0.2,99.7
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,5,99.7,2957.5,121.5,3,0.61,-0.04,99.7
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,6,99.5,2930.5,117.3,2,0.57,-0.2,99.5
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,7,98.9,2858.5,111.7,3,0.68,-0.64,98.9
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,8,98.5,3142.5,113.0,3,0.73,-0.36,98.5
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,9,98.1,2905.5,149.3,2,0.58,-0.45,98.1
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,10,98.1,3193.5,151.3,3,0.64,0.04,98.1
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,11,98.1,3199.5,114.4,3,0.68,0.04,98.1
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,12,97.5,2895.5,110.2,3,0.62,-0.58,97.5
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,13,97.3,3117.5,186.3,3,0.8,-0.2,97.3
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,14,96.9,3139.5,123.3,3,0.61,-0.37,96.9
user_19,19,M,167,101,weight_loss,active,5,3387.5,2958.5,181.8,0.68,15,96.5,2947.5,157.9,2,0.55,-0.43,96.5
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,1,65.1,1937.3,99.7,1,0.92,0.09,65.1
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,2,65.2,1941.3,91.4,2,1.0,0.14,65.2
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,3,65.8,2268.3,63.8,1,0.72,0.59,65.8
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,4,66.1,2234.3,66.4,1,0.73,0.26,66.1
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,5,66.3,1868.3,86.9,1,0.83,0.22,66.3
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,6,66.5,2025.3,98.0,1,0.84,0.2,66.5
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,7,66.7,1878.3,87.7,1,0.88,0.2,66.7
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,8,67.0,2021.3,86.5,1,0.87,0.26,67.0
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,9,67.1,1982.3,95.5,1,0.93,0.11,67.1
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,10,67.0,1932.3,95.6,1,0.85,-0.11,67.0
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,11,67.1,1848.3,84.3,1,0.85,0.08,67.1
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,12,67.3,1997.3,97.2,1,0.86,0.22,67.3
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,13,67.2,1943.3,91.2,1,0.81,-0.09,67.2
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,14,67.2,1776.3,78.4,1,0.67,-0.03,67.2
user_20,54,M,165,65,maintenance,light,2,1947.3,1947.3,91.0,0.94,15,67.0,1982.3,90.3,1,0.97,-0.22,67.0
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,1,65.8,1837.9,99.4,1,0.8,-0.18,65.8
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,2,66.2,2223.9,88.9,1,0.79,0.45,66.2
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,3,66.3,1798.9,65.3,1,0.73,0.09,66.3
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,4,66.9,2330.9,78.9,1,0.68,0.6,66.9
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,5,66.9,1746.9,76.2,1,0.74,0.02,66.9
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,6,67.1,1802.9,79.7,1,0.71,0.22,67.1
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,7,67.5,2113.9,95.0,1,0.76,0.37,67.5
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,8,67.4,1886.9,66.3,1,0.72,-0.06,67.4
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,9,67.3,1981.9,83.7,1,0.84,-0.12,67.3
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,10,67.4,1752.9,66.6,1,0.71,0.1,67.4
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,11,67.7,2068.9,61.7,1,0.66,0.28,67.7
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,12,67.9,1994.9,94.2,1,0.86,0.16,67.9
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,13,67.7,1881.9,94.9,1,0.91,-0.22,67.7
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,14,67.9,2274.9,101.3,1,0.79,0.17,67.9
user_21,21,F,162,66,maintenance,light,2,1933.9,1933.9,92.4,0.79,15,67.8,2008.9,90.1,1,0.83,-0.12,67.8
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,1,73.1,2481.7,93.8,1,0.77,0.13,73.1
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,2,73.5,2303.7,91.9,1,0.74,0.39,73.5
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,3,73.7,2401.7,80.9,1,0.58,0.22,73.7
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,4,74.1,2399.7,73.9,0,0.5,0.38,74.1
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,5,73.9,2137.7,90.5,1,0.53,-0.2,73.9
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,6,73.6,2138.7,71.6,1,0.56,-0.3,73.6
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,7,73.8,2254.7,79.3,1,0.56,0.21,73.8
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,8,74.0,2563.7,90.2,1,0.73,0.22,74.0
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,9,74.2,2581.7,87.1,1,0.64,0.2,74.2
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,10,74.2,2074.7,90.1,1,0.71,0.05,74.2
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,11,74.3,2295.7,76.5,1,0.6,0.09,74.3
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,12,74.1,2182.7,68.2,0,0.44,-0.24,74.1
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,13,74.3,2548.7,61.7,1,0.56,0.22,74.3
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,14,74.2,2220.7,69.8,1,0.64,-0.08,74.2
user_22,33,M,165,73,maintenance,light,2,2201.7,2201.7,102.2,0.65,15,74.4,2400.7,84.6,1,0.63,0.19,74.4
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,1,68.3,2188.1,88.7,4,0.87,0.32,68.3
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,2,68.4,2294.1,73.2,3,0.69,0.07,68.4
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,3,68.6,2563.1,59.6,2,0.59,0.21,68.6
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,4,68.8,2247.1,84.6,3,0.66,0.15,68.8
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,5,69.3,2470.1,80.8,3,0.7,0.49,69.3
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,6,69.2,2209.1,85.1,3,0.64,-0.06,69.2
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,7,69.7,2349.1,94.5,3,0.76,0.49,69.7
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,8,69.8,2489.1,87.9,3,0.75,0.13,69.8
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,9,70.3,2534.1,59.7,3,0.67,0.49,70.3
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,10,70.7,2617.1,63.6,3,0.74,0.4,70.7
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,11,71.2,2642.1,72.8,2,0.51,0.51,71.2
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,12,71.4,2621.1,93.8,3,0.76,0.24,71.4
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,13,71.7,2210.1,87.5,4,0.85,0.34,71.7
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,14,71.9,2130.1,65.4,3,0.61,0.18,71.9
user_23,36,F,154,68,maintenance,active,5,2245.1,2245.1,95.2,0.73,15,72.3,2282.1,104.3,4,0.84,0.37,72.3
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,1,76.1,1071.8,93.9,0,0.68,-0.9,76.1
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,2,75.3,1253.8,83.9,0,0.65,-0.76,75.3
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,3,75.2,1420.8,101.9,0,0.55,-0.09,75.2
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,4,74.6,1486.8,106.1,0,0.57,-0.56,74.6
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,5,73.9,1083.8,105.6,0,0.5,-0.69,73.9
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,6,73.5,1475.8,101.9,0,0.46,-0.39,73.5
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,7,72.9,1346.8,91.3,0,0.54,-0.63,72.9
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,8,72.7,1547.8,116.1,0,0.54,-0.22,72.7
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,9,72.3,1606.8,109.9,0,0.65,-0.39,72.3
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,10,71.9,1249.8,89.7,0,0.69,-0.42,71.9
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,11,71.8,1426.8,98.3,0,0.59,-0.14,71.8
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,12,71.1,1259.8,91.6,0,0.57,-0.71,71.1
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,13,70.9,1299.8,116.4,0,0.53,-0.21,70.9
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,14,70.5,1563.8,113.9,0,0.55,-0.36,70.5
user_24,18,F,162,77,weight_loss,sedentary,1,1837.8,1240.8,138.6,0.62,15,70.2,1572.8,113.3,0,0.48,-0.35,70.2
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,1,50.4,1616.9,85.6,3,0.99,-0.63,50.4
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,2,50.3,1654.9,83.2,3,0.87,-0.11,50.3
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,3,50.2,1684.9,60.2,2,0.61,-0.1,50.2
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,4,50.2,1891.9,58.1,2,0.73,0.03,50.2
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,5,50.1,1907.9,97.7,3,0.76,-0.1,50.1
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,6,50.0,1683.9,77.6,2,0.63,-0.09,50.0
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,7,49.5,1734.9,84.7,3,0.79,-0.48,49.5
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,8,49.2,1720.9,85.2,3,0.83,-0.34,49.2
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,9,49.0,1771.9,93.9,3,0.77,-0.24,49.0
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,10,48.7,1730.9,98.1,3,0.8,-0.25,48.7
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,11,48.5,1746.9,58.6,2,0.58,-0.15,48.5
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,12,48.0,1705.9,83.9,3,0.77,-0.45,48.0
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,13,47.3,1458.9,78.1,2,0.65,-0.65,47.3
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,14,47.1,1899.9,69.2,2,0.59,-0.24,47.1
user_25,33,F,167,51,weight_loss,active,4,2117.9,1658.9,91.8,0.78,15,47.0,1770.9,63.5,2,0.54,-0.15,47.0
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,1,80.3,2957.1,118.0,3,0.98,0.33,80.3
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,2,80.5,2927.1,121.1,3,0.91,0.23,80.5
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,3,80.7,3066.1,82.2,2,0.68,0.19,80.7
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,4,81.3,3259.1,81.1,2,0.74,0.57,81.3
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,5,81.2,2993.1,81.4,2,0.67,-0.13,81.2
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,6,81.4,2795.1,122.6,3,0.77,0.21,81.4
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,7,81.7,2840.1,101.2,3,0.84,0.33,81.7
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,8,81.7,2936.1,119.4,3,0.84,0.01,81.7
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,9,81.6,2954.1,105.7,3,0.88,-0.07,81.6
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,10,81.6,3177.1,75.3,2,0.69,0.03,81.6
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,11,81.6,2915.1,102.5,3,0.78,-0.05,81.6
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,12,82.0,3008.1,102.2,3,0.89,0.43,82.0
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,13,82.4,2922.1,108.4,3,0.87,0.42,82.4
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,14,82.6,3189.1,95.4,2,0.55,0.2,82.6
user_26,52,M,183,80,maintenance,active,4,2913.1,2913.1,112.0,0.79,15,82.7,2876.1,118.5,3,0.85,0.13,82.7
user_27,25,M,168,102,muscle_gain,moderate,3,3022.5,3374.5,224.4,0.5,1,102.6,3477.5,190.6,1,0.58,0.51,102.6
user_27,25,M,168,102,muscle_gain,moderate,3,3022.5,3374.5,224.4,0.5,2,103.2,3374.5,195.9,1,0.49,0.46,103.2
